EstablishmentID,InspectionID,Ins_TypeDesc,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,InspectionDate,score,Grade,NameSearch,Intersection,ObjectId
31511,1697158,REGULAR,FERN CREEK HIGH SCHOOL,,9115 FERN CREEK RD,,LOUISVILLE,KY,40291,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/26 04:00:00+00,100,A,FERN CREEK HIGH SCHOOL,,108
31511,1737032,REGULAR,FERN CREEK HIGH SCHOOL,,9115 FERN CREEK RD,,LOUISVILLE,KY,40291,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/22 05:00:00+00,100,A,FERN CREEK HIGH SCHOOL,,109
31512,1716246,REGULAR,EMMET FIELD SCHOOL,,120 SACRED HEART LN,,LOUISVILLE,KY,40206,SCHOOL CAFETERIA OR FOOD SERVICE,2022/11/10 05:00:00+00,100,A,EMMET FIELD SCHOOL,,110
31513,1664315,FOLLOWUP,FOSTER TRADITIONAL ACADEMY,,1401 S 41ST ST,,LOUISVILLE,KY,40211,SCHOOL CAFETERIA OR FOOD SERVICE,2022/04/11 04:00:00+00,100,A,FOSTER TRADITIONAL ACADEMY,,111
31513,1662324,REGULAR,FOSTER TRADITIONAL ACADEMY,,1401 S 41ST ST,,LOUISVILLE,KY,40211,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/31 04:00:00+00,93,C,FOSTER TRADITIONAL ACADEMY,,112
31513,1708125,REGULAR,FOSTER TRADITIONAL ACADEMY,,1401 S 41ST ST,,LOUISVILLE,KY,40211,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/11 04:00:00+00,100,A,FOSTER TRADITIONAL ACADEMY,,113
31513,1739248,FOLLOWUP,FOSTER TRADITIONAL ACADEMY,,1401 S 41ST ST,,LOUISVILLE,KY,40211,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/02 05:00:00+00,100,A,FOSTER TRADITIONAL ACADEMY,,114
31513,1737276,REGULAR,FOSTER TRADITIONAL ACADEMY,,1401 S 41ST ST,,LOUISVILLE,KY,40211,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/23 05:00:00+00,93,C,FOSTER TRADITIONAL ACADEMY,,115
31575,1670985,REGULAR,TREYTON OAK TOWERS,,211 W OAK ST,,LOUISVILLE,KY,40203,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/05/09 04:00:00+00,95,A,TREYTON OAK TOWERS,,116
31575,1713369,REGULAR,TREYTON OAK TOWERS,,211 W OAK ST,,LOUISVILLE,KY,40203,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/10/31 04:00:00+00,95,A,TREYTON OAK TOWERS,,117
31575,1716808,COMPLAINT,TREYTON OAK TOWERS,,211 W OAK ST,,LOUISVILLE,KY,40203,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/10/18 04:00:00+00,0,,TREYTON OAK TOWERS,,118
31575,1716809,FOLLOWUP,TREYTON OAK TOWERS,,211 W OAK ST,,LOUISVILLE,KY,40203,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/10/18 04:00:00+00,0,,TREYTON OAK TOWERS,,119
31820,1706548,REGULAR,SACRED HEART ACADEMY,,3175 LEXINGTON RD,,LOUISVILLE,KY,40206,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/05 04:00:00+00,96,A,SACRED HEART ACADEMY,,120
31400,1662513,REGULAR,BATES ELEMENTARY SCHOOL,,7601 BARDSTOWN RD,,LOUISVILLE,KY,40291,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/28 04:00:00+00,100,A,BATES ELEMENTARY SCHOOL,,121
31371,1729061,REGULAR,ZACHARY TAYLOR ELEMENTARY,,9620 WESTPORT RD,,LOUISVILLE,KY,40241,SCHOOL CAFETERIA OR FOOD SERVICE,2023/01/17 05:00:00+00,100,A,ZACHARY TAYLOR ELEMENTARY,,122
31821,1705018,REGULAR,ST. AGNES SCHOOL,,1800 NEWBURG RD,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/29 04:00:00+00,99,A,ST. AGNES SCHOOL,,123
32382,1716300,REGULAR,SPEEDWAY #9686,,6821 SOUTHSIDE DR,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/11/11 05:00:00+00,98,,SPEEDWAY #9686,,124
30043,1678623,SURVEY,F&Y SUPERMARKET,,3801 W MARKET ST,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/05/26 04:00:00+00,0,,F&Y SUPERMARKET,,125
31400,1711753,REGULAR,BATES ELEMENTARY SCHOOL,,7601 BARDSTOWN RD,,LOUISVILLE,KY,40291,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/24 04:00:00+00,100,A,BATES ELEMENTARY SCHOOL,,126
32384,1694344,REGULAR,STRATHMOOR EDUCATION CENTER,,2201 HAWTHORNE AVE,,LOUISVILLE,KY,40205,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/08/15 04:00:00+00,100,A,STRATHMOOR EDUCATION CENTER,,127
31575,1716812,FOLLOWUP,TREYTON OAK TOWERS,,211 W OAK ST,,LOUISVILLE,KY,40203,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/10/31 04:00:00+00,0,,TREYTON OAK TOWERS,,128
31401,1656496,REGULAR,BETH HAVEN,,5515 JOHNSONTOWN RD,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/07 05:00:00+00,100,A,BETH HAVEN,,129
31372,1704582,REGULAR,TRINITY HIGH SCHOOL,,4011 SHELBYVILLE RD,,LOUISVILLE,KY,40207,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/28 04:00:00+00,98,A,TRINITY HIGH SCHOOL,,130
32384,1737331,REGULAR,STRATHMOOR EDUCATION CENTER,,2201 HAWTHORNE AVE,,LOUISVILLE,KY,40205,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/02/23 05:00:00+00,100,A,STRATHMOOR EDUCATION CENTER,,131
30043,1698630,REGULAR,F&Y SUPERMARKET,,3801 W MARKET ST,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/09/01 04:00:00+00,94,A,F&Y SUPERMARKET,,132
31822,1667508,REGULAR,ST. ALBERT THE GREAT,,1395 GIRARD DR,,LOUISVILLE,KY,40222,SCHOOL CAFETERIA OR FOOD SERVICE,2022/04/25 04:00:00+00,100,A,ST. ALBERT THE GREAT,,133
31577,1694963,REGULAR,EASTERN STAR NURSING HOME,,923 EASTERN STAR CT,,LOUISVILLE,KY,40204,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/08/17 04:00:00+00,97,A,EASTERN STAR NURSING HOME,,134
31401,1698307,REGULAR,BETH HAVEN,,5515 JOHNSONTOWN RD,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/31 04:00:00+00,100,A,BETH HAVEN,,135
32531,1663960,REGULAR,BOYS & GIRLS HAVEN #1,,2301 GOLDSMITH LN,,LOUISVILLE,KY,40218,FOOD SERVICE,2022/04/07 04:00:00+00,99,A,BOYS & GIRLS HAVEN #1,,136
31822,1710282,REGULAR,ST. ALBERT THE GREAT,,1395 GIRARD DR,,LOUISVILLE,KY,40222,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/18 04:00:00+00,100,A,ST. ALBERT THE GREAT,,137
30043,1698631,REGULAR,F&Y SUPERMARKET,,3801 W MARKET ST,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/09/01 04:00:00+00,95,,F&Y SUPERMARKET,,138
31578,1698770,REGULAR,EPISCOPAL CHURCH HOME,,7504 WESTPORT RD,,LOUISVILLE,KY,40222,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/09/01 04:00:00+00,100,A,EPISCOPAL CHURCH HOME,,139
31373,1697527,REGULAR,TRUNNELL ELEMENTARY SCHOOL,,7609 ST ANDREWS CHURCH RD,,LOUISVILLE,KY,40214,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/29 04:00:00+00,100,A,TRUNNELL ELEMENTARY SCHOOL,,140
31824,1659239,REGULAR,ST. ATHANASIUS SCHOOL,,5915 OUTER LOOP,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/17 04:00:00+00,98,A,ST. ATHANASIUS SCHOOL,,141
30043,1735940,REGULAR,F&Y SUPERMARKET,,3801 W MARKET ST,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/02/17 05:00:00+00,94,A,F&Y SUPERMARKET,,142
31401,1738138,REGULAR,BETH HAVEN,,5515 JOHNSONTOWN RD,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/27 05:00:00+00,100,A,BETH HAVEN,,143
31586,1690750,REGULAR,RIVER'S EDGE,,6301 BASS RD,,PROSPECT,KY,40059,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/08/01 04:00:00+00,99,A,RIVER'S EDGE,,144
32531,1704814,REGULAR,BOYS & GIRLS HAVEN #1,,2301 GOLDSMITH LN,,LOUISVILLE,KY,40218,FOOD SERVICE,2022/09/29 04:00:00+00,99,A,BOYS & GIRLS HAVEN #1,,145
31824,1707723,REGULAR,ST. ATHANASIUS SCHOOL,,5915 OUTER LOOP,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/10 04:00:00+00,100,A,ST. ATHANASIUS SCHOOL,,146
31373,1734845,REGULAR,TRUNNELL ELEMENTARY SCHOOL,,7609 ST ANDREWS CHURCH RD,,LOUISVILLE,KY,40214,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/13 05:00:00+00,100,A,TRUNNELL ELEMENTARY SCHOOL,,147
30043,1735941,REGULAR,F&Y SUPERMARKET,,3801 W MARKET ST,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/02/17 05:00:00+00,91,,F&Y SUPERMARKET,,148
31402,1661147,REGULAR,BLAKE ELEMENTARY SCHOOL,,3801 BONAVENTURE BLVD,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/25 04:00:00+00,100,A,BLAKE ELEMENTARY SCHOOL,,149
31586,1730183,REGULAR,RIVER'S EDGE,,6301 BASS RD,,PROSPECT,KY,40059,FOOD SERVICE (HOSPITAL / NURSING HOME,2023/01/20 05:00:00+00,97,A,RIVER'S EDGE,,150
31824,1734371,REGULAR,ST. ATHANASIUS SCHOOL,,5915 OUTER LOOP,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/09 05:00:00+00,99,A,ST. ATHANASIUS SCHOOL,,151
32534,1660228,REGULAR,KRAZY DAVES NEIGHBORHOOD PUB & GRILL,,2817 DEL RIO PL,,LOUISVILLE,KY,40220,FOOD SERVICE,2022/03/22 04:00:00+00,94,A,KRAZY DAVES NEIGHBORHOOD PUB & GRILL,,152
31375,1666446,REGULAR,WAGGENER HIGH SCHOOL,,330 S HUBBARDS LN,,LOUISVILLE,KY,40207,SCHOOL CAFETERIA OR FOOD SERVICE,2022/04/20 04:00:00+00,100,A,WAGGENER HIGH SCHOOL,,153
30075,1673914,REGULAR,CVS #6199,,3130 PORTLAND AVE,,LOUISVILLE,KY,40212,PRE-PACKAGED RETAIL,2022/05/23 04:00:00+00,97,,CVS #6199,,154
31402,1718663,REGULAR,BLAKE ELEMENTARY SCHOOL,,3801 BONAVENTURE BLVD,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2022/11/22 05:00:00+00,100,A,BLAKE ELEMENTARY SCHOOL,,155
31618,1686587,REGULAR,ROSE ANNA HUGHES HOME,,2120 BUECHEL BANK RD,,LOUISVILLE,KY,40218,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/07/15 04:00:00+00,98,A,ROSE ANNA HUGHES HOME,,156
31827,1669998,REGULAR,ST. BERNARD SCHOOL,,7501 TANGELO DR,,LOUISVILLE,KY,40228,SCHOOL CAFETERIA OR FOOD SERVICE,2022/05/04 04:00:00+00,100,A,ST. BERNARD SCHOOL,,157
32534,1710579,REGULAR,KRAZY DAVES NEIGHBORHOOD PUB & GRILL,,2817 DEL RIO PL,,LOUISVILLE,KY,40220,FOOD SERVICE,2022/10/19 04:00:00+00,92,A,KRAZY DAVES NEIGHBORHOOD PUB & GRILL,,158
31375,1698085,REGULAR,WAGGENER HIGH SCHOOL,,330 S HUBBARDS LN,,LOUISVILLE,KY,40207,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/31 04:00:00+00,100,A,WAGGENER HIGH SCHOOL,,159
31378,1665551,REGULAR,WATTERSON ELEMENTARY,,3900 BRECKENRIDGE LN,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,2022/04/15 04:00:00+00,100,A,WATTERSON ELEMENTARY,,160
31378,1711614,REGULAR,WATTERSON ELEMENTARY,,3900 BRECKENRIDGE LN,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/24 04:00:00+00,100,A,WATTERSON ELEMENTARY,,161
31379,1656750,REGULAR,WESTPORT MIDDLE SCHOOL,,8100 WESTPORT RD,,LOUISVILLE,KY,40242,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/08 05:00:00+00,100,A,WESTPORT MIDDLE SCHOOL,,162
31379,1699722,REGULAR,WESTPORT MIDDLE SCHOOL,,8100 WESTPORT RD,,LOUISVILLE,KY,40242,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/07 04:00:00+00,99,A,WESTPORT MIDDLE SCHOOL,,163
31379,1729318,REGULAR,WESTPORT MIDDLE SCHOOL,,8100 WESTPORT RD,,LOUISVILLE,KY,40242,SCHOOL CAFETERIA OR FOOD SERVICE,2023/01/18 05:00:00+00,100,A,WESTPORT MIDDLE SCHOOL,,164
31380,1700057,REGULAR,WESTERN HIGH SCHOOL,,2501 ROCKFORD LN,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/08 04:00:00+00,99,A,WESTERN HIGH SCHOOL,,165
31380,1739066,REGULAR,WESTERN HIGH SCHOOL,,2501 ROCKFORD LN,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/02 05:00:00+00,100,A,WESTERN HIGH SCHOOL,,166
31381,1695007,REGULAR,WELLINGTON ELEMENTARY,,4800 KAUFMAN LN,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/17 04:00:00+00,100,A,WELLINGTON ELEMENTARY,,167
31383,1694337,REGULAR,WHEATLEY ELEMENTARY SCHOOL,,1107 S 17TH ST,,LOUISVILLE,KY,40210,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/15 04:00:00+00,100,A,WHEATLEY ELEMENTARY SCHOOL,,168
31383,1734432,REGULAR,WHEATLEY ELEMENTARY SCHOOL,,1107 S 17TH ST,,LOUISVILLE,KY,40210,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/10 05:00:00+00,100,A,WHEATLEY ELEMENTARY SCHOOL,,169
31384,1660519,REGULAR,WHEELER ELEMENTARY SCHOOL,,5700 CYNTHIA DR,,LOUISVILLE,KY,40291,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/23 04:00:00+00,100,A,WHEELER ELEMENTARY SCHOOL,,170
31384,1703074,REGULAR,WHEELER ELEMENTARY SCHOOL,,5700 CYNTHIA DR,,LOUISVILLE,KY,40291,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/21 04:00:00+00,100,A,WHEELER ELEMENTARY SCHOOL,,171
31386,1656751,REGULAR,WILDER ELEMENTARY SCHOOL,,1913 HERR LN,,LOUISVILLE,KY,40222,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/08 05:00:00+00,100,A,WILDER ELEMENTARY SCHOOL,,172
31386,1698671,REGULAR,WILDER ELEMENTARY SCHOOL,,1913 HERR LN,,LOUISVILLE,KY,40222,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/01 04:00:00+00,100,A,WILDER ELEMENTARY SCHOOL,,173
31386,1737664,REGULAR,WILDER ELEMENTARY SCHOOL,,1913 HERR LN,,LOUISVILLE,KY,40222,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/23 05:00:00+00,100,A,WILDER ELEMENTARY SCHOOL,,174
31388,1657158,REGULAR,WILT ELEMENTARY SCHOOL,,6700 PRICE LANE RD,,LOUISVILLE,KY,40229,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/09 05:00:00+00,100,A,WILT ELEMENTARY SCHOOL,,175
31388,1700703,REGULAR,WILT ELEMENTARY SCHOOL,,6700 PRICE LANE RD,,LOUISVILLE,KY,40229,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/12 04:00:00+00,97,A,WILT ELEMENTARY SCHOOL,,176
31389,1664702,REGULAR,JEFFERSON CO. TRADITIONAL MIDDLE SCHOOL,,1418 MORTON AVE,,LOUISVILLE,KY,40204,SCHOOL CAFETERIA OR FOOD SERVICE,2022/04/12 04:00:00+00,100,A,JEFFERSON CO. TRADITIONAL MIDDLE SCHOOL,,177
31389,1700146,REGULAR,JEFFERSON CO. TRADITIONAL MIDDLE SCHOOL,,1418 MORTON AVE,,LOUISVILLE,KY,40204,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/08 04:00:00+00,100,A,JEFFERSON CO. TRADITIONAL MIDDLE SCHOOL,,178
31390,1657144,REGULAR,WESTERN MIDDLE SCHOOL,,2201 W MAIN ST,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/09 05:00:00+00,99,A,WESTERN MIDDLE SCHOOL,,179
31390,1661460,COMPLAINT,WESTERN MIDDLE SCHOOL,,2201 W MAIN ST,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/09 05:00:00+00,0,,WESTERN MIDDLE SCHOOL,,180
31390,1661462,FOLLOWUP,WESTERN MIDDLE SCHOOL,,2201 W MAIN ST,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/17 04:00:00+00,0,,WESTERN MIDDLE SCHOOL,,181
31390,1703880,REGULAR,WESTERN MIDDLE SCHOOL,,2201 W MAIN ST,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/26 04:00:00+00,100,A,WESTERN MIDDLE SCHOOL,,182
31390,1733226,REGULAR,WESTERN MIDDLE SCHOOL,,2201 W MAIN ST,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/03 05:00:00+00,99,A,WESTERN MIDDLE SCHOOL,,183
31391,1660091,REGULAR,WALLER WILLIAMS ENVIRONMENTAL SCHOOL,,2415 ROCKFORD LN,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/22 04:00:00+00,100,A,WALLER WILLIAMS ENVIRONMENTAL SCHOOL,,184
31391,1705958,REGULAR,WALLER WILLIAMS ENVIRONMENTAL SCHOOL,,2415 ROCKFORD LN,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/04 04:00:00+00,100,A,WALLER WILLIAMS ENVIRONMENTAL SCHOOL,,185
31391,1739065,REGULAR,WALLER WILLIAMS ENVIRONMENTAL SCHOOL,,2415 ROCKFORD LN,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/02 05:00:00+00,100,A,WALLER WILLIAMS ENVIRONMENTAL SCHOOL,,186
31392,1674478,REGULAR,YOUNG ELEMENTARY #374,,3526 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2022/05/24 04:00:00+00,100,A,YOUNG ELEMENTARY #374,,187
31392,1709023,REGULAR,YOUNG ELEMENTARY #374,,3526 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/13 04:00:00+00,100,A,YOUNG ELEMENTARY #374,,188
31392,1737618,REGULAR,YOUNG ELEMENTARY #374,,3526 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/24 05:00:00+00,100,A,YOUNG ELEMENTARY #374,,189
31396,1708315,REGULAR,ST. XAVIER HIGH SCHOOL,,1609 POPLAR LEVEL RD,,LOUISVILLE,KY,40217,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/11 04:00:00+00,100,A,ST. XAVIER HIGH SCHOOL,,190
31397,1657176,REGULAR,BALLARD HIGH SCHOOL,,6000 BROWNSBORO RD,,LOUISVILLE,KY,40222,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/09 05:00:00+00,100,A,BALLARD HIGH SCHOOL,,191
31397,1698268,REGULAR,BALLARD HIGH SCHOOL,,6000 BROWNSBORO RD,,LOUISVILLE,KY,40222,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/31 04:00:00+00,100,A,BALLARD HIGH SCHOOL,,192
31397,1735069,REGULAR,BALLARD HIGH SCHOOL,,6000 BROWNSBORO RD,,LOUISVILLE,KY,40222,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/14 05:00:00+00,100,A,BALLARD HIGH SCHOOL,,193
31398,1706969,REGULAR,BARRETT MIDDLE SCHOOL,,2561 GRINSTEAD DR,,LOUISVILLE,KY,40206,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/06 04:00:00+00,100,A,BARRETT MIDDLE SCHOOL,,194
31399,1704312,REGULAR,MINOR DANIELS ACADEMY,,1960 BASHFORD MANOR LN,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/27 04:00:00+00,100,A,MINOR DANIELS ACADEMY,,195
30075,1678618,SURVEY,CVS #6199,,3130 PORTLAND AVE,,LOUISVILLE,KY,40212,PRE-PACKAGED RETAIL,2022/05/27 04:00:00+00,0,,CVS #6199,,196
31404,1659241,REGULAR,IROQUOIS HIGH SCHOOL,,4615 TAYLOR BLVD,,LOUISVILLE,KY,40215,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/17 04:00:00+00,99,A,IROQUOIS HIGH SCHOOL,,197
31618,1728227,REGULAR,ROSE ANNA HUGHES HOME,,2120 BUECHEL BANK RD,,LOUISVILLE,KY,40218,FOOD SERVICE (HOSPITAL / NURSING HOME,2023/01/11 05:00:00+00,98,A,ROSE ANNA HUGHES HOME,,198
32535,1665463,REGULAR,DES PRES PARK CONCESSION,,4709 LOWE RD,,LOUISVILLE,KY,40220,FOOD SERVICE,2022/04/14 04:00:00+00,97,A,DES PRES PARK CONCESSION,,199
31404,1704512,REGULAR,IROQUOIS HIGH SCHOOL,,4615 TAYLOR BLVD,,LOUISVILLE,KY,40215,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/28 04:00:00+00,100,A,IROQUOIS HIGH SCHOOL,,200
31827,1711256,REGULAR,ST. BERNARD SCHOOL,,7501 TANGELO DR,,LOUISVILLE,KY,40228,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/20 04:00:00+00,100,A,ST. BERNARD SCHOOL,,201
31794,1695922,REGULAR,FRAYSER ELEMENTARY SCHOOL,,1230 LARCHMONT AVE,,LOUISVILLE,KY,40215,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/22 04:00:00+00,100,A,FRAYSER ELEMENTARY SCHOOL,,202
32535,1711306,REGULAR,DES PRES PARK CONCESSION,,4709 LOWE RD,,LOUISVILLE,KY,40220,FOOD SERVICE,2022/10/21 04:00:00+00,97,A,DES PRES PARK CONCESSION,,203
30085,1665227,COMPLAINT,SPEEDWAY #9709,,4239 POPLAR LEVEL RD,,LOUISVILLE,KY,40213,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/03/28 04:00:00+00,0,,SPEEDWAY #9709,,204
31407,1671139,SURVEY,WESLEY MANOR,,5012 E MANSLICK RD,,LOUISVILLE,KY,40219,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/04/14 04:00:00+00,0,,WESLEY MANOR,,205
31831,1697222,REGULAR,ST. EDWARD'S SCHOOL,,9610 SUE HELEN DR,,LOUISVILLE,KY,40299,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/26 04:00:00+00,100,A,ST. EDWARD'S SCHOOL,,206
31794,1728515,REGULAR,FRAYSER ELEMENTARY SCHOOL,,1230 LARCHMONT AVE,,LOUISVILLE,KY,40215,SCHOOL CAFETERIA OR FOOD SERVICE,2023/01/12 05:00:00+00,100,A,FRAYSER ELEMENTARY SCHOOL,,207
32536,1692220,REGULAR,BOURBON STREET CAFE,,850 DIXIE HWY,,LOUISVILLE,KY,40210,FOOD SERVICE,2022/08/05 04:00:00+00,99,A,BOURBON STREET CAFE,,208
30085,1665230,FOLLOWUP,SPEEDWAY #9709,,4239 POPLAR LEVEL RD,,LOUISVILLE,KY,40213,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/04/08 04:00:00+00,0,,SPEEDWAY #9709,,209
31407,1697970,REGULAR,WESLEY MANOR,,5012 E MANSLICK RD,,LOUISVILLE,KY,40219,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/08/30 04:00:00+00,100,A,WESLEY MANOR,,210
31831,1733928,REGULAR,ST. EDWARD'S SCHOOL,,9610 SUE HELEN DR,,LOUISVILLE,KY,40299,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/07 05:00:00+00,100,A,ST. EDWARD'S SCHOOL,,211
31797,1659892,REGULAR,VALLEY HIGH SCHOOL,,10200 DIXIE HWY,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/21 04:00:00+00,100,A,VALLEY HIGH SCHOOL,,212
32536,1729675,REGULAR,BOURBON STREET CAFE,,850 DIXIE HWY,,LOUISVILLE,KY,40210,FOOD SERVICE,2023/01/19 05:00:00+00,98,A,BOURBON STREET CAFE,,213
30085,1661247,REGULAR,SPEEDWAY #9709,,4239 POPLAR LEVEL RD,,LOUISVILLE,KY,40213,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/03/28 04:00:00+00,93,A,SPEEDWAY #9709,,214
31407,1736236,REGULAR,WESLEY MANOR,,5012 E MANSLICK RD,,LOUISVILLE,KY,40219,FOOD SERVICE (HOSPITAL / NURSING HOME,2023/02/16 05:00:00+00,97,A,WESLEY MANOR,,215
31409,1686588,REGULAR,WESTMINSTER TERRACE,,2116 BUECHEL BANK RD,,LOUISVILLE,KY,40218,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/07/15 04:00:00+00,98,A,WESTMINSTER TERRACE,,216
31409,1728226,REGULAR,WESTMINSTER TERRACE,,2116 BUECHEL BANK RD,,LOUISVILLE,KY,40218,FOOD SERVICE (HOSPITAL / NURSING HOME,2023/01/11 05:00:00+00,96,A,WESTMINSTER TERRACE,,217
31410,1667903,REGULAR,NAZARETH HOME,,2000 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/04/26 04:00:00+00,93,A,NAZARETH HOME,,218
31410,1672887,COMPLAINT,NAZARETH HOME,,2000 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/04/26 04:00:00+00,0,,NAZARETH HOME,,219
31410,1672888,FOLLOWUP,NAZARETH HOME,,2000 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/05/03 04:00:00+00,0,,NAZARETH HOME,,220
